T_PLU_Trans_No	T_PLU_Trans_Size	T_PLU_Trans_PLUNo	T_PLU_Trans_UP	T_PLU_Trans_WT	T_PLU_Trans_QTY	T_PLU_Trans_TP	T_PLU_Trans_Date	T_PLU_Trans_Time	Traceability_Code	T_PLU_Trans_Reserve	Scale_No	Before_Price	After_Price	Item_Code	Item_Name
8538	106	87	8800.	770.	1	6776.	161114	1400	0000000000	0000000000	51	8800.	8800.	28000870000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
8539	106	72	11200.	1460.	1	16352.	161114	1401	0000000000	0000000000	51	11200.	11200.	28000720000001	0810504945524E412045434F4E4F4D4943410000000000000000000000000000000000000000000000000000000000000000
8540	106	73	12700.	575.	1	7303.	161114	1402	0000000000	0000000000	51	12700.	12700.	28000730000001	0811434F5354494C4C4120444520434552444F00000000000000000000000000000000000000000000000000000000000000
8541	106	86	5400.	560.	1	3024.	161114	1407	0000000000	0000000000	51	5400.	5400.	28000860000001	070E5045524E494C205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
8542	106	86	5400.	540.	1	2916.	161114	1410	0000000000	0000000000	51	5400.	5400.	28000860000001	070E5045524E494C205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
8543	106	89	6500.	525.	1	3413.	161114	1415	0000000000	0000000000	51	6500.	6500.	28000890000001	070C414C4153205155414C495459000000000000000000000000000000000000000000000000000000000000000000000000
8544	106	27	10100.	1145.	1	11565.	161114	1416	0000000000	0000000000	51	10100.	10100.	28000270000001	0805504543484F00000000000000000000000000000000000000000000000000000000000000000000000000000000000000
8545	106	87	8800.	1880.	1	16544.	161114	1430	0000000000	0000000000	51	8800.	8800.	28000870000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
8546	106	89	6500.	480.	1	3120.	161114	1450	0000000000	0000000000	51	6500.	6500.	28000890000001	070C414C4153205155414C495459000000000000000000000000000000000000000000000000000000000000000000000000
8547	106	79	6200.	405.	1	2511.	161114	1520	0000000000	0000000000	51	6200.	6200.	28000790000001	080E50455A554E41204341524E55444100000000000000000000000000000000000000000000000000000000000000000000
8548	106	87	8800.	815.	1	7172.	161114	1525	0000000000	0000000000	51	8800.	8800.	28000870000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
8549	106	71	12200.	565.	1	6893.	161114	1539	0000000000	0000000000	51	12200.	12200.	28000710000001	080F504945524E4120444520434552444F000000000000000000000000000000000000000000000000000000000000000000
8550	106	73	12700.	595.	1	7557.	161114	1540	0000000000	0000000000	51	12700.	12700.	28000730000001	0811434F5354494C4C4120444520434552444F00000000000000000000000000000000000000000000000000000000000000
8551	106	27	10100.	255.	1	2576.	161114	1541	0000000000	0000000000	51	10100.	10100.	28000270000001	0805504543484F00000000000000000000000000000000000000000000000000000000000000000000000000000000000000
8552	106	23	7900.	420.	1	3318.	161114	1542	0000000000	0000000000	51	7900.	7900.	28000230000001	08095452455354454C4153000000000000000000000000000000000000000000000000000000000000000000000000000000
8553	106	79	6200.	550.	1	3410.	161114	1545	0000000000	0000000000	51	6200.	6200.	28000790000001	080E50455A554E41204341524E55444100000000000000000000000000000000000000000000000000000000000000000000
8554	106	71	12200.	540.	1	6588.	161114	1547	0000000000	0000000000	51	12200.	12200.	28000710000001	080F504945524E4120444520434552444F000000000000000000000000000000000000000000000000000000000000000000
8555	106	87	8800.	930.	1	8184.	161114	1548	0000000000	0000000000	51	8800.	8800.	28000870000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
8556	106	71	12200.	2130.	1	25986.	161114	1550	0000000000	0000000000	51	12200.	12200.	28000710000001	080F504945524E4120444520434552444F000000000000000000000000000000000000000000000000000000000000000000
8557	106	71	12200.	555.	1	6771.	161114	1557	0000000000	0000000000	51	12200.	12200.	28000710000001	080F504945524E4120444520434552444F000000000000000000000000000000000000000000000000000000000000000000
8558	106	74	12300.	540.	1	6642.	161114	1558	0000000000	0000000000	51	12300.	12300.	28000740000001	080C544F43494E4F204341524E45000000000000000000000000000000000000000000000000000000000000000000000000
8559	106	4	13900.	535.	1	7437.	161114	1602	0000000000	0000000000	51	13900.	13900.	28000040000001	08055441424C4100000000000000000000000000000000000000000000000000000000000000000000000000000000000000
8560	106	71	12200.	495.	1	6039.	161114	1603	0000000000	0000000000	51	12200.	12200.	28000710000001	080F504945524E4120444520434552444F000000000000000000000000000000000000000000000000000000000000000000
8561	106	5	13900.	530.	1	7367.	161114	1605	0000000000	0000000000	51	13900.	13900.	28000050000001	0805504F53544100000000000000000000000000000000000000000000000000000000000000000000000000000000000000
8562	106	87	8800.	825.	1	7260.	161114	1616	0000000000	0000000000	51	8800.	8800.	28000870000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
8563	106	71	12200.	810.	1	9882.	161114	1717	0000000000	0000000000	51	12200.	12200.	28000710000001	080F504945524E4120444520434552444F000000000000000000000000000000000000000000000000000000000000000000
8564	106	23	7900.	670.	1	5293.	161114	1719	0000000000	0000000000	51	7900.	7900.	28000230000001	08095452455354454C4153000000000000000000000000000000000000000000000000000000000000000000000000000000
8565	106	71	12200.	520.	1	6344.	161114	1721	0000000000	0000000000	51	12200.	12200.	28000710000001	080F504945524E4120444520434552444F000000000000000000000000000000000000000000000000000000000000000000
8566	106	87	8800.	800.	1	7040.	161114	1721	0000000000	0000000000	51	8800.	8800.	28000870000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
8567	106	72	11200.	520.	1	5824.	161114	1726	0000000000	0000000000	51	11200.	11200.	28000720000001	0810504945524E412045434F4E4F4D4943410000000000000000000000000000000000000000000000000000000000000000
8568	106	77	6100.	505.	1	3081.	161114	1727	0000000000	0000000000	51	6100.	6100.	28000770000001	0808455350494E415A4F00000000000000000000000000000000000000000000000000000000000000000000000000000000
8569	106	87	8800.	770.	1	6776.	161114	1727	0000000000	0000000000	51	8800.	8800.	28000870000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
8570	106	89	6500.	540.	1	3510.	161114	1731	0000000000	0000000000	51	6500.	6500.	28000890000001	070C414C4153205155414C495459000000000000000000000000000000000000000000000000000000000000000000000000
8571	106	86	5400.	1355.	1	7317.	161114	1806	0000000000	0000000000	51	5400.	5400.	28000860000001	070E5045524E494C205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
8572	106	87	8800.	660.	1	5808.	161114	1806	0000000000	0000000000	51	8800.	8800.	28000870000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
8573	106	87	8800.	1605.	1	14124.	161114	1821	0000000000	0000000000	51	8800.	8800.	28000870000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
8574	106	86	5400.	420.	1	2268.	161114	1826	0000000000	0000000000	51	5400.	5400.	28000860000001	070E5045524E494C205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
8575	106	71	12200.	495.	1	6039.	161114	1837	0000000000	0000000000	51	12200.	12200.	28000710000001	080F504945524E4120444520434552444F000000000000000000000000000000000000000000000000000000000000000000
8576	106	44	6600.	430.	1	2838.	161114	1838	0000000000	0000000000	51	6600.	6600.	28000440000001	08064D4F4C494441000000000000000000000000000000000000000000000000000000000000000000000000000000000000
8577	106	44	6600.	430.	1	2838.	161114	1838	0000000000	0000000000	51	6600.	6600.	28000440000001	08064D4F4C494441000000000000000000000000000000000000000000000000000000000000000000000000000000000000
8578	106	74	12300.	225.	1	2768.	161114	1839	0000000000	0000000000	51	12300.	12300.	28000740000001	080C544F43494E4F204341524E45000000000000000000000000000000000000000000000000000000000000000000000000
8579	106	74	12300.	230.	1	2829.	161114	1839	0000000000	0000000000	51	12300.	12300.	28000740000001	080C544F43494E4F204341524E45000000000000000000000000000000000000000000000000000000000000000000000000
8580	106	87	8800.	3475.	1	30580.	171114	0851	0000000000	0000000000	51	8800.	8800.	28000870000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
8581	106	74	12300.	770.	1	9471.	171114	0853	0000000000	0000000000	51	12300.	12300.	28000740000001	080C544F43494E4F204341524E45000000000000000000000000000000000000000000000000000000000000000000000000
8582	106	71	12200.	1610.	1	19642.	171114	0903	0000000000	0000000000	51	12200.	12200.	28000710000001	080F504945524E4120444520434552444F000000000000000000000000000000000000000000000000000000000000000000
8583	106	87	8800.	2565.	1	22572.	171114	1004	0000000000	0000000000	51	8800.	8800.	28000870000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
8584	106	74	12300.	580.	1	7134.	171114	1047	0000000000	0000000000	51	12300.	12300.	28000740000001	080C544F43494E4F204341524E45000000000000000000000000000000000000000000000000000000000000000000000000
8585	106	71	12200.	480.	1	5856.	171114	1048	0000000000	0000000000	51	12200.	12200.	28000710000001	080F504945524E4120444520434552444F000000000000000000000000000000000000000000000000000000000000000000
8586	106	86	5400.	985.	1	5319.	171114	1107	0000000000	0000000000	51	5400.	5400.	28000860000001	070E5045524E494C205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
8587	106	87	8800.	800.	1	7040.	171114	1203	0000000000	0000000000	51	8800.	8800.	28000870000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
8588	106	87	8800.	655.	1	5764.	171114	1238	0000000000	0000000000	51	8800.	8800.	28000870000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
8589	106	79	6200.	955.	1	5921.	171114	1241	0000000000	0000000000	51	6200.	6200.	28000790000001	080E50455A554E41204341524E55444100000000000000000000000000000000000000000000000000000000000000000000
8590	106	71	12200.	575.	1	7015.	171114	1245	0000000000	0000000000	51	12200.	12200.	28000710000001	080F504945524E4120444520434552444F000000000000000000000000000000000000000000000000000000000000000000
8591	106	8	13900.	570.	1	7923.	171114	1247	0000000000	0000000000	51	13900.	13900.	28000080000001	0811534F4C4F4D4F2045585452414E4A45524F00000000000000000000000000000000000000000000000000000000000000
8592	106	87	8800.	635.	1	5588.	171114	1250	0000000000	0000000000	51	8800.	8800.	28000870000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
8593	106	71	12200.	455.	1	5551.	171114	1252	0000000000	0000000000	51	12200.	12200.	28000710000001	080F504945524E4120444520434552444F000000000000000000000000000000000000000000000000000000000000000000
8594	106	8	13900.	510.	1	7089.	171114	1318	0000000000	0000000000	51	13900.	13900.	28000080000001	0811534F4C4F4D4F2045585452414E4A45524F00000000000000000000000000000000000000000000000000000000000000
8595	106	72	11200.	450.	1	5040.	171114	1329	0000000000	0000000000	51	11200.	11200.	28000720000001	0810504945524E412045434F4E4F4D4943410000000000000000000000000000000000000000000000000000000000000000
8596	106	8	13900.	450.	1	6255.	171114	1334	0000000000	0000000000	51	13900.	13900.	28000080000001	0811534F4C4F4D4F2045585452414E4A45524F00000000000000000000000000000000000000000000000000000000000000
8597	106	87	8800.	1935.	1	17028.	171114	1338	0000000000	0000000000	51	8800.	8800.	28000870000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
8598	106	71	12200.	995.	1	12139.	171114	1344	0000000000	0000000000	51	12200.	12200.	28000710000001	080F504945524E4120444520434552444F000000000000000000000000000000000000000000000000000000000000000000
8599	106	4	13900.	1075.	1	14943.	171114	1345	0000000000	0000000000	51	13900.	13900.	28000040000001	08055441424C4100000000000000000000000000000000000000000000000000000000000000000000000000000000000000
8600	106	87	8800.	1060.	1	9328.	171114	1348	0000000000	0000000000	51	8800.	8800.	28000870000001	070F50454348554741205155414C495459000000000000000000000000000000000000000000000000000000000000000000
8601	106	70	14700.	465.	1	6836.	171114	1400	0000000000	0000000000	51	14700.	14700.	28000700000001	08054341D14F4E00000000000000000000000000000000000000000000000000000000000000000000000000000000000000
8602	106	70	14700.	705.	1	10364.	171114	1402	0000000000	0000000000	51	14700.	14700.	28000700000001	08054341D14F4E00000000000000000000000000000000000000000000000000000000000000000000000000000000000000
8603	106	89	6500.	500.	1	3250.	171114	1403	0000000000	0000000000	51	6500.	6500.	28000890000001	070C414C4153205155414C495459000000000000000000000000000000000000000000000000000000000000000000000000
8604	106	70	14700.	505.	1	7424.	171114	1410	0000000000	0000000000	51	14700.	14700.	28000700000001	08054341D14F4E00000000000000000000000000000000000000000000000000000000000000000000000000000000000000
8605	106	4	13900.	540.	1	7506.	171114	1412	0000000000	0000000000	51	13900.	13900.	28000040000001	08055441424C4100000000000000000000000000000000000000000000000000000000000000000000000000000000000000
8606	106	88	6500.	480.	1	3120.	171114	1420	0000000000	0000000000	51	6500.	6500.	28000880000001	0804414C41530000000000000000000000000000000000000000000000000000000000000000000000000000000000000000
8607	106	86	5400.	930.	1	5022.	171114	1420	0000000000	0000000000	51	5400.	5400.	28000860000001	070E5045524E494C205155414C49545900000000000000000000000000000000000000000000000000000000000000000000
8608	106	73	12700.	520.	1	6604.	171114	1422	0000000000	0000000000	51	12700.	12700.	28000730000001	0811434F5354494C4C4120444520434552444F00000000000000000000000000000000000000000000000000000000000000
8609	106	8	13900.	535.	1	7437.	171114	1423	0000000000	0000000000	51	13900.	13900.	28000080000001	0811534F4C4F4D4F2045585452414E4A45524F00000000000000000000000000000000000000000000000000000000000000
8610	106	71	12200.	1965.	1	23973.	171114	1430	0000000000	0000000000	51	12200.	12200.	28000710000001	080F504945524E4120444520434552444F000000000000000000000000000000000000000000000000000000000000000000
8611	106	73	12700.	1460.	1	18542.	171114	1431	0000000000	0000000000	51	12700.	12700.	28000730000001	0811434F5354494C4C4120444520434552444F00000000000000000000000000000000000000000000000000000000000000
8612	106	72	11200.	1005.	1	11256.	171114	1433	0000000000	0000000000	51	11200.	11200.	28000720000001	0810504945524E412045434F4E4F4D4943410000000000000000000000000000000000000000000000000000000000000000
