idVenta;fecha;pesoVenta;plu_idPlu;puntoVenta_idPuntoVenta
10778;2015-01-04 00:00:00;455;29;51
10779;2015-01-04 00:00:00;425;74;51
10780;2015-01-04 00:00:00;550;8;51
10781;2015-01-04 00:00:00;555;87;51
10782;2015-01-04 00:00:00;490;73;51
10783;2015-01-04 00:00:00;1030;6;51
10784;2015-01-04 00:00:00;655;87;51
10785;2015-01-04 00:00:00;1050;5;51
10786;2015-01-04 00:00:00;855;87;51
10787;2015-01-04 00:00:00;495;85;51
10788;2015-01-04 00:00:00;795;87;51
10789;2015-01-04 00:00:00;730;87;51
10790;2015-01-04 00:00:00;1125;85;51
10791;2015-01-04 00:00:00;795;87;51
10792;2015-01-05 00:00:00;920;89;51
10793;2015-01-05 00:00:00;1055;88;51
10794;2015-01-05 00:00:00;695;87;51
10795;2015-01-05 00:00:00;1015;74;51
10796;2015-01-05 00:00:00;505;4;51
10797;2015-01-05 00:00:00;335;71;51
10798;2015-01-05 00:00:00;900;78;51
10799;2015-01-05 00:00:00;1635;74;51
10800;2015-01-05 00:00:00;1090;85;51
10801;2015-01-05 00:00:00;945;88;51
10802;2015-01-05 00:00:00;1350;89;51
10803;2015-01-05 00:00:00;605;85;51
10804;2015-01-05 00:00:00;470;88;51
10805;2015-01-05 00:00:00;1480;85;51
10806;2015-01-05 00:00:00;440;72;51
10807;2015-01-05 00:00:00;1835;85;51
10808;2015-01-05 00:00:00;1960;89;51
10809;2015-01-05 00:00:00;835;88;51
10810;2015-01-05 00:00:00;525;87;51
10811;2015-01-05 00:00:00;525;88;51
10812;2015-01-05 00:00:00;1975;87;51
10813;2015-01-05 00:00:00;745;87;51
10814;2015-01-05 00:00:00;410;85;51
10815;2015-01-05 00:00:00;420;89;51
10816;2015-01-05 00:00:00;810;87;51
10817;2015-01-05 00:00:00;1505;85;51
10818;2015-01-05 00:00:00;3040;87;51
10819;2015-01-05 00:00:00;2150;88;51
10820;2015-01-05 00:00:00;810;87;51
10821;2015-01-05 00:00:00;750;87;51
10822;2015-01-05 00:00:00;1170;88;51
10823;2015-01-05 00:00:00;545;89;51
10824;2015-01-05 00:00:00;440;88;51
10825;2015-01-05 00:00:00;1495;87;51
10826;2015-01-05 00:00:00;585;87;51
10827;2015-01-05 00:00:00;810;87;51
10828;2015-01-05 00:00:00;870;87;51
10829;2015-01-06 00:00:00;755;87;51
10830;2015-01-06 00:00:00;555;88;51
10831;2015-01-06 00:00:00;705;87;51
10832;2015-01-06 00:00:00;550;74;51
10833;2015-01-06 00:00:00;1375;88;51
10834;2015-01-06 00:00:00;17290;46;51
10835;2015-01-06 00:00:00;17400;46;51
10836;2015-01-06 00:00:00;755;87;51
10837;2015-01-06 00:00:00;845;89;51
10838;2015-01-06 00:00:00;2300;87;51
10839;2015-01-06 00:00:00;600;87;51
10840;2015-01-06 00:00:00;425;89;51
10841;2015-01-06 00:00:00;600;87;51
10842;2015-01-06 00:00:00;750;87;51
10843;2015-01-07 00:00:00;560;87;51
10844;2015-01-07 00:00:00;525;88;51
10845;2015-01-07 00:00:00;1340;88;51
18426;2014-11-15 00:00:00;2010;4;51
19159;2014-12-02 00:00:00;635;73;51
19478;2014-12-16 00:00:00;665;74;51
19479;2014-12-16 00:00:00;515;8;51
19480;2014-12-16 00:00:00;670;87;51
19481;2014-12-16 00:00:00;1010;8;51
19482;2014-12-16 00:00:00;520;5;51
19483;2014-12-16 00:00:00;1025;70;51
19484;2014-12-16 00:00:00;510;12;51
19485;2014-12-16 00:00:00;670;87;51
19486;2014-12-16 00:00:00;1580;87;51
19487;2014-12-16 00:00:00;485;8;51
19488;2014-12-16 00:00:00;815;88;51
19489;2014-12-16 00:00:00;835;85;51
19490;2014-12-16 00:00:00;975;89;51
19491;2014-12-16 00:00:00;670;89;51
19492;2014-12-16 00:00:00;860;85;51
19493;2014-12-16 00:00:00;820;85;51
19494;2014-12-16 00:00:00;1480;85;51
19495;2014-12-16 00:00:00;670;89;51
19496;2014-12-16 00:00:00;615;85;51
19497;2014-12-16 00:00:00;1450;86;51
19498;2014-12-16 00:00:00;1335;88;51
19499;2014-12-16 00:00:00;630;87;51
19500;2014-12-16 00:00:00;605;89;51
19501;2014-12-16 00:00:00;1050;88;51
19502;2014-12-16 00:00:00;700;87;51
19503;2014-12-16 00:00:00;755;85;51
19504;2014-12-16 00:00:00;890;89;51
19505;2014-12-16 00:00:00;1200;85;51
19506;2014-12-16 00:00:00;1005;85;51
19507;2014-12-16 00:00:00;645;87;51
19508;2014-12-16 00:00:00;1515;85;51
19509;2014-12-16 00:00:00;1520;86;51
19510;2014-12-16 00:00:00;1375;88;51
19511;2014-12-16 00:00:00;835;87;51
19512;2014-12-16 00:00:00;800;73;51
19513;2014-12-16 00:00:00;660;87;51
19514;2014-12-16 00:00:00;890;89;51
19515;2014-12-16 00:00:00;2655;86;51
19516;2014-12-16 00:00:00;970;88;51
19517;2014-12-16 00:00:00;1730;88;51
19518;2014-12-16 00:00:00;1440;87;51
19519;2014-12-16 00:00:00;190;85;51
19520;2014-12-17 00:00:00;805;89;51
19521;2014-12-17 00:00:00;740;87;51
19522;2014-12-17 00:00:00;1335;87;51
19523;2014-12-17 00:00:00;855;89;51
19524;2014-12-17 00:00:00;715;87;51
19525;2014-12-17 00:00:00;1770;77;51
19526;2014-12-17 00:00:00;970;70;51
19527;2014-12-17 00:00:00;470;73;51
19528;2014-12-17 00:00:00;505;74;51
19529;2014-12-17 00:00:00;1210;87;51
19530;2014-12-17 00:00:00;975;85;51
19531;2014-12-17 00:00:00;460;7;51
19532;2014-12-17 00:00:00;1205;89;51
19533;2014-12-17 00:00:00;1050;86;51
19534;2014-12-17 00:00:00;1060;74;51
19535;2014-12-17 00:00:00;1640;71;51
19536;2014-12-17 00:00:00;2165;4;51
19537;2014-12-17 00:00:00;935;4;51
19538;2014-12-17 00:00:00;1640;70;51
19539;2014-12-17 00:00:00;510;71;51
19540;2014-12-17 00:00:00;2070;72;51
19541;2014-12-17 00:00:00;510;71;51
19542;2014-12-17 00:00:00;710;85;51
19543;2014-12-17 00:00:00;825;87;51
19544;2014-12-17 00:00:00;480;73;51
19545;2014-12-17 00:00:00;1135;73;51
19546;2014-12-17 00:00:00;720;85;51
19547;2014-12-17 00:00:00;710;85;51
19548;2014-12-17 00:00:00;790;89;51
19549;2014-12-17 00:00:00;510;26;51
19550;2014-12-17 00:00:00;630;87;51
19551;2014-12-17 00:00:00;535;88;51
19552;2014-12-17 00:00:00;730;85;51
19553;2014-12-17 00:00:00;1170;89;51
19554;2014-12-17 00:00:00;1750;71;51
19555;2014-12-17 00:00:00;1630;86;51
19556;2014-12-17 00:00:00;1625;87;51
19557;2014-12-17 00:00:00;500;8;51
19558;2014-12-17 00:00:00;3230;88;51
19559;2014-12-17 00:00:00;4690;88;51
19560;2014-12-17 00:00:00;895;88;51
19561;2014-12-17 00:00:00;1505;88;51
19562;2014-12-17 00:00:00;855;87;51
19563;2014-12-17 00:00:00;405;88;51
19564;2014-12-17 00:00:00;1200;89;51
19565;2014-12-17 00:00:00;250;8;51
19566;2014-12-17 00:00:00;1320;87;51
19567;2014-12-17 00:00:00;1100;86;51
19568;2014-12-17 00:00:00;475;88;51
19569;2014-12-17 00:00:00;365;85;51
19570;2014-12-17 00:00:00;1130;89;51
19571;2014-12-17 00:00:00;660;85;51
19572;2014-12-17 00:00:00;225;89;51
19573;2014-12-17 00:00:00;620;87;51
19574;2014-12-17 00:00:00;620;89;51
19575;2014-12-17 00:00:00;560;85;51
19576;2014-12-17 00:00:00;1040;88;51
